*ContactName,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,*InvoiceNumber,Reference,*InvoiceDate,*DueDate,Total,InventoryItemCode,*Description,*Quantity,*UnitAmount,Discount,*AccountCode,*TaxType,TaxAmount,TrackingName1,*TrackingOption1,TrackingName2,TrackingOption2,Currency
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,4d6f072f6aa08017b4267d48e5879e1ae515d066,17/11/18,17/11/18,,,"Energy sales,TC, From 160225",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kavumu1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,02e8d617d06e50c8e6b069cfd8661c0fad05bdc7,17/11/18,17/11/18,,,"Energy sales,TC, From 131185",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,mu-gasoko1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,fab0c17bea62681bfcf8617bf1dcf1195bc3c9f7,17/11/18,17/11/18,,,"Energy sales,TC, From 622540",1,"1,500",,P&L 1.1,Sale Exempt (0%),,,,SITES,kajevuba2,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,b5de858365913637ce7bdea7c8a22f16e4eac7cb,18/11/18,18/11/18,,,"Energy sales,TC, From 293834",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,rwarutare1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,9beedfea578e08fac13ef0def5e8a1408aa952e9,18/11/18,18/11/18,,,"Energy sales,TC, From 156276",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kavumu1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,04d81414b8a7c284b4dbcaeb61cbdcdb5b0d8f67,18/11/18,18/11/18,,,"Energy sales,TC, From 152800",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,karisizo1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,5b2dcebe67b4467ede9b6cd3427ce1f24ae1fe03,18/11/18,18/11/18,,,"Energy sales,TC, From 365764",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,karisizo1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,c4524c8576681c2ddedf0f86d413a6eb09efba79,18/11/18,18/11/18,,,"Energy sales,TC, From 853575",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,rwali1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,9393abae9f209335c2e37c8deaa8093e739f08f8,18/11/18,18/11/18,,,"Energy sales,TC, From 812360",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,ngara1,
Energy Sales MTN cash ,,,,,,,,,MTN INV-20181201,8f414e6d1c9b98a579a10f8f5a40b3834f222cce,18/11/18,18/11/18,,,"Energy sales,MOMO, From 101203",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kajevuba1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,26a12a57d5eeeea4546cf127a24c53635cf64bc2,18/11/18,18/11/18,,,"Energy sales,TC, From 117683",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,rugaju1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,e198469977bc31d5b2855a5e155d55ddf3fc1519,18/11/18,18/11/18,,,"Energy sales,TC, From 113585",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,gitaraga2,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,1d8efbabb4020cb6be64d79148e5e8909e372fe4,18/11/18,18/11/18,,,"Energy sales,TC, From 181448",1,600,,P&L 1.1,Sale Exempt (0%),,,,SITES,ngara1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,c2186451e70adffcc53089a123999670f2fd29ff,18/11/18,18/11/18,,,"Energy sales,TC, From 131563",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,runyonza1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,fdf7fecffbd16713402aed9ae7bc14123466f19f,18/11/18,18/11/18,,,"Energy sales,TC, From 114536",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,gitaraga1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,f6317c5915eabd42ca35f481470cd0b5948418bf,18/11/18,18/11/18,,,"Energy sales,TC, From 494713",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,runyonza1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,41c43f8e1b99e3893cf2ef665fe770c1bc310030,18/11/18,18/11/18,,,"Energy sales,TC, From 195946",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,ngara1,
Energy Sales MTN cash ,,,,,,,,,MTN INV-20181201,b100c0f4dc9ad4b1b7de19a1516bb55d89751cad,18/11/18,18/11/18,,,"Energy sales,MOMO, From 826635",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,nganwa1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,d40d7f09162ce43a6588d699ca7d46bfd0da70aa,18/11/18,18/11/18,,,"Energy sales,TC, From 674647",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kagoma1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,f1fa6fa1c4f0e86c3681a5365e4c4217323f1629,18/11/18,18/11/18,,,"Energy sales,TC, From 146537",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kumbuga1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,c89a74450cbb6799047ae1e4e902faa049f7ef58,18/11/18,18/11/18,,,"Energy sales,TC, From 120791",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,ngara1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,6c5751534059d759905a214bbf453c85d96de9a5,18/11/18,18/11/18,,,"Energy sales,TC, From 190290",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,kajevuba2,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,1498b99f0dc67a35b67520d3fe711642f37b8964,18/11/18,18/11/18,,,"Energy sales,TC, From 117333",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kwa-waridi,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,a193cff5194e2ba8a5ce6261719bd23ef741413b,18/11/18,18/11/18,,,"Energy sales,TC, From 394724",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,cyabayagara1,
Energy Sales MTN cash ,,,,,,,,,MTN INV-20181201,bf6e0a345405adfe1546155bb5be341aa1ccdec5,18/11/18,18/11/18,,,"Energy sales,MOMO, From 305007",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,mu-gahindano,
Energy Sales MTN cash ,,,,,,,,,MTN INV-20181201,0ff99a63f4b7274c740eaf6cac15a23a21f2ae84,18/11/18,18/11/18,,,"Energy sales,MOMO, From 136365",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,cyabayagara1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,292bdff7333ecdb03cc50382da54e4353eacb818,18/11/18,18/11/18,,,"Energy sales,TC, From 958710",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kuri-kane1,
Energy Sales MTN cash ,,,,,,,,,MTN INV-20181201,20e4bc02918f36860c46ca2b2e3b7df997113e60,18/11/18,18/11/18,,,"Energy sales,MOMO, From 163385",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kajevuba1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,82e942d9ca9e1c7afa34505f2d55b75d160301ab,18/11/18,18/11/18,,,"Energy sales,TC, From 182905",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kuri-kane1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,5e81a7c6ebdb24463ef0f5e72c00e03d762b0244,18/11/18,18/11/18,,,"Energy sales,TC, From 182069",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kuri-kane1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,5db1e284cd09bec90668fb06e374fa025dfb1364,18/11/18,18/11/18,,,"Energy sales,TC, From 151426",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kuri-kane1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,f32367743eb2d7d64da9f606e66a5691bfe0cc82,18/11/18,18/11/18,,,"Energy sales,TC, From 145561",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kuri-kane1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,4216844894603a28827645e2fe4060a49164ae4a,18/11/18,18/11/18,,,"Energy sales,TC, From 611081",1,"1,500",,P&L 1.1,Sale Exempt (0%),,,,SITES,nyakabungo1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,9e18d034600676a3ebf9a219d0521766cd1a0de0,18/11/18,18/11/18,,,"Energy sales,TC, From 633627",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,karumbya1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,3b600fb6c2940bb5b793c729a219275c7cf083d7,18/11/18,18/11/18,,,"Energy sales,TC, From 147473",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,runyonza3,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,b026da57b1b4feff3e6279dc1db2f05b633754d9,18/11/18,18/11/18,,,"Energy sales,TC, From 889813",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,nyakabungo1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,b540798cb3cb168b361121d772d5fccf26939acf,18/11/18,18/11/18,,,"Energy sales,TC, From 921479",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,nyakabungo1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,720dee1e89f5d83f635a32ffd9498c53bbb15cf5,18/11/18,18/11/18,,,"Energy sales,TC, From 140091",1,"2,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,kagoma1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,fb171fa5370fb4b4a926714c944a6d86104268a0,18/11/18,18/11/18,,,"Energy sales,TC, From 158070",1,"2,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,kagoma1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,e0cbb0127e596e46f7443fbe7a3525346e5d0a66,18/11/18,18/11/18,,,"Energy sales,TC, From 520646",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kavumu1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,542117e7be89d95377e32e5b9ab8a5e054bb6d42,18/11/18,18/11/18,,,"Energy sales,TC, From 784438",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kavumu1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,b8f0220dc6f4cbbf73f56f839f9cd85bef22c034,18/11/18,18/11/18,,,"Energy sales,TC, From 127624",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,nyamabuye1,
Energy Sales MTN cash ,,,,,,,,,MTN INV-20181201,4f3603d82feda591a16b7857f0e4ac2f3f48e041,18/11/18,18/11/18,,,"Energy sales,MOMO, From 837484",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,kibungo1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,37d88d31cd010790b0b41512088874f9e8dc815a,18/11/18,18/11/18,,,"Energy sales,TC, From 173718",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,gitaraga1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,0cbaf230d693de24f9df577838d91bf899e63671,18/11/18,18/11/18,,,"Energy sales,TC, From 940149",1,700,,P&L 1.1,Sale Exempt (0%),,,,SITES,rwali1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,6895a1c7c8a20cdd30b076dd47ae81dfacde0683,18/11/18,18/11/18,,,"Energy sales,TC, From 140091",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kagoma1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,edd8aae1eb9b309fbd34f6c5e05fbfcd34f7d5b2,18/11/18,18/11/18,,,"Energy sales,TC, From 182520",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,kibungo1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,df7157d056b05e6fdc9cba49aaab4912a755ef9f,18/11/18,18/11/18,,,"Energy sales,TC, From 156901",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,gitaraga1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,ea1397881fb4d10e3ef88c2d6346bf79df7ef730,18/11/18,18/11/18,,,"Energy sales,TC, From 882928",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,rulindo1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,3a2038f09e3f4049461194d828ddeec7eafd8b1e,18/11/18,18/11/18,,,"Energy sales,TC, From 798239",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,gitaraga1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,16a5abd647a427fb626539db5a40cb548f09f6ac,18/11/18,18/11/18,,,"Energy sales,TC, From 181700",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,gitaraga1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,6594e92e69f380d6e0c5da8ebd0393d643624409,18/11/18,18/11/18,,,"Energy sales,TC, From 751334",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,gitaraga1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,0ace49a1a68e54dc4822c891f35355fd1c68c081,18/11/18,18/11/18,,,"Energy sales,TC, From 256754",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,akajevuba1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,29d63575dc7966e860fbcc0a2fbd9ec08047a209,18/11/18,18/11/18,,,"Energy sales,TC, From 127033",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,muriza1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,0c1f7ae74acde4c0969d42c00df209dedc5f9f47,18/11/18,18/11/18,,,"Energy sales,TC, From 185705",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,runyonza1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,efc3552984b1cd83b343054f06689770b6ffd3a0,18/11/18,18/11/18,,,"Energy sales,TC, From 576005",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,gitaraga1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,649df5db046217bbf3436c4a7ec2d424a8856c5d,18/11/18,18/11/18,,,"Energy sales,TC, From 182603",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kavumu1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,d9fd83e35f284b2f62c5ae1a0a7978595fa444d9,18/11/18,18/11/18,,,"Energy sales,TC, From 200955",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kaboshya1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,5c2ba86f543a1aef50afa8ee4befd14728910dea,18/11/18,18/11/18,,,"Energy sales,TC, From 290902",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,kibungo1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,29194961ba27708f94abcac9e83a00982b1d7ae1,18/11/18,18/11/18,,,"Energy sales,TC, From 174883",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kasebigege1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,e159dcb1124a870405e38395a204af5d7d929b42,18/11/18,18/11/18,,,"Energy sales,TC, From 136889",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,gatare1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,4029ba981a5da4cffde7671acfb1ef5a49993c5f,18/11/18,18/11/18,,,"Energy sales,TC, From 174901",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,giturusu1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,a56c9646e43d0e8d31cb7f24c9c5f103b68d4de3,18/11/18,18/11/18,,,"Energy sales,TC, From 158245",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kasebigege1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,1e1f4b11463e52f0ca8e056134e7375c40a5e7dd,18/11/18,18/11/18,,,"Energy sales,TC, From 306497",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,nyamabuye1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,be0a37ca45cac69876d9941263af3adb4b837f1d,18/11/18,18/11/18,,,"Energy sales,TC, From 168465",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kasebigege1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,23ebb63b46f75c215389ad4ab4137bf40c56249d,18/11/18,18/11/18,,,"Energy sales,TC, From 780083",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,gasagara1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,9703df7a8631ff651f8a620e831d9249f60e714f,18/11/18,18/11/18,,,"Energy sales,TC, From 100895",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,karumbya1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,6261df833a782635ba6e6890823aecc2852c6a36,18/11/18,18/11/18,,,"Energy sales,TC, From 190156",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kaboshya1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,eba1b7e75e22e16d39b06b8fe9130d3d40056ebf,18/11/18,18/11/18,,,"Energy sales,TC, From 158529",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,gitaraga1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,0427623fbdcd02ab2c0b71acb35dfc8c3cd64ec1,18/11/18,18/11/18,,,"Energy sales,TC, From 180095",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,shirinyota1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,6dc00ce829b0ebf1269dc67bcc06e29f341e9e91,18/11/18,18/11/18,,,"Energy sales,TC, From 335856",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,nyamabuye1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,05d8167d692de9abf1059d7256930242eeff2ee4,18/11/18,18/11/18,,,"Energy sales,TC, From 147615",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,bizenga1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,b935595e0e5dd34fc8e851b55f48dcd118ad63a1,18/11/18,18/11/18,,,"Energy sales,TC, From 409211",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kasebigege1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,b42cab724099c999ee0f610ad7abc9fb6182cc69,18/11/18,18/11/18,,,"Energy sales,TC, From 121240",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,runyonza1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,c84db3c764eea3d1dc92027bd63414b5535da9e5,18/11/18,18/11/18,,,"Energy sales,TC, From 949827",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,giturusu1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,5f830d991670b04a981805d25b554d2a83b515f2,18/11/18,18/11/18,,,"Energy sales,TC, From 878434",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kanombe1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,543562e1e4bbbbca48e37af544c632b1533ff5c1,18/11/18,18/11/18,,,"Energy sales,TC, From 105227",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,runyonza3,
Energy Sales MTN cash ,,,,,,,,,MTN INV-20181201,18b5c41e99fa20f29c81ef0d951804bdb479ab5c,18/11/18,18/11/18,,,"Energy sales,MOMO, From 738622",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,rwagakobe1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,91a399efd524ec3dbb7b72b8d95a2152258fac63,18/11/18,18/11/18,,,"Energy sales,TC, From 506581",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,mu-gasoko1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,ea0487a657c90b5a4417c753c431126329e8e515,18/11/18,18/11/18,,,"Energy sales,TC, From 160890",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,shirinyota1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,476955c85ff61aa08c3a810f93b8fe83a455fb76,18/11/18,18/11/18,,,"Energy sales,TC, From 803111",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,runyonza1,
Energy Sales MTN cash ,,,,,,,,,MTN INV-20181201,d0b9de10d7b094cc832cc4c299712d8cb9247fc8,18/11/18,18/11/18,,,"Energy sales,MOMO, From 754681",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,rwagakobe1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,d85adcb109f676a99b45d92e8157d55d1e14f9ad,18/11/18,18/11/18,,,"Energy sales,TC, From 136714",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,shirinyota1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,faf786d9f62d0b43a8c81cac5f793aae8fe5a318,18/11/18,18/11/18,,,"Energy sales,TC, From 105356",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kavumu1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,db79765de5fd5880ca74af825540d0d26b36470d,18/11/18,18/11/18,,,"Energy sales,TC, From 150628",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,gihandagazi1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,cda3b9f68db0fa6ed1ac176b8b0dafcc6f4282e8,18/11/18,18/11/18,,,"Energy sales,TC, From 365116",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,kavumu1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,83b3efb5a30005b285db26075551f1e6d23fe1fa,18/11/18,18/11/18,,,"Energy sales,TC, From 455216",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,ku-gasima1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,42f897315a7b63eeb07ffe7663fea4a5caf71081,18/11/18,18/11/18,,,"Energy sales,TC, From 131259",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kaboshya1,
Energy Sales MTN cash ,,,,,,,,,MTN INV-20181201,be368e68fc9ea321ed23e61238dc9e40325cdfcb,18/11/18,18/11/18,,,"Energy sales,MOMO, From 468584",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,koperative1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,1ca7a73ac3f98edb053819de11405387cbc1ad24,18/11/18,18/11/18,,,"Energy sales,TC, From 130211",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,kavumu1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,df08e528dabcb72c13f58ee420b4e6a5d50f7cfb,18/11/18,18/11/18,,,"Energy sales,TC, From 476174",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,rugaju1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,e48b8971871c2c324d149b562d821709ce077919,18/11/18,18/11/18,,,"Energy sales,TC, From 249791",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,runyonza3,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,4b2e57d8e9c0b63b50de9696561e6e6817353849,18/11/18,18/11/18,,,"Energy sales,TC, From 121620",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,ruhama1,
Energy Sales MTN cash ,,,,,,,,,MTN INV-20181201,8e9129cbf931d79feff1b92b32146b7c93b4a630,18/11/18,18/11/18,,,"Energy sales,MOMO, From 121224",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,gitaraga1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,17b90153d00880d56aea7c446bb958052941bb6f,18/11/18,18/11/18,,,"Energy sales,TC, From 350719",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kavumu1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,288146e7002c59da707c7975037ef87688a447d0,18/11/18,18/11/18,,,"Energy sales,TC, From 139231",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,bizenga1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,0fbdab2be83abcf30d467f297d1d87c159128353,18/11/18,18/11/18,,,"Energy sales,TC, From 447897",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,ruhama1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,78d056e67dc97df8e4ec6d4604fa93d2f6cda7df,18/11/18,18/11/18,,,"Energy sales,TC, From 767196",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,gakiriro1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,7fcface3033b77c6dbce0339e43182597d3cb5a9,18/11/18,18/11/18,,,"Energy sales,TC, From 205169",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kinyaro1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,e519c34e8894fff27d943dc5cb3168c29a65af59,18/11/18,18/11/18,,,"Energy sales,TC, From 859128",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,runyonza1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,0f5939a622245501db1b2d3af7107f121447c77a,18/11/18,18/11/18,,,"Energy sales,TC, From 177849",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,gatare1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,b4fd59d5fd1e2bf28b9d382d7ebc3f05fea4c365,18/11/18,18/11/18,,,"Energy sales,TC, From 154221",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,kinyaro1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,ad38b7c53198dbbe3f998a5baca68f4bd7884e0b,18/11/18,18/11/18,,,"Energy sales,TC, From 866776",1,"1,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,kwa-waridi,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,5a0399ffc3998791ece7041a9d0c73df1b783931,18/11/18,18/11/18,,,"Energy sales,TC, From 116333",1,750,,P&L 1.1,Sale Exempt (0%),,,,SITES,gatare1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,0f43c71e3cab1e666196ffeb43c6657b14524392,18/11/18,18/11/18,,,"Energy sales,TC, From 102433",1,"2,000",,P&L 1.1,Sale Exempt (0%),,,,SITES,giturusu1,
Energy Sales Tigo Cash ,,,,,,,,,TIGO INV-20181201,b518724be7c5296e1bdc04fb765db2881d8983ef,18/11/18,18/11/18,,,"Energy sales,TC, From 927395",1,500,,P&L 1.1,Sale Exempt (0%),,,,SITES,shirinyota1,
